Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
SRR25394846_trimmed_1.fastq.gz	GCF_000014485.1.fna	100.0000	100.0000	99.82	0.195	99.28-100.30	0.195	0.16-0.23	1	1.108	1276/7600	94.41	0	NC_008532.1 Streptococcus thermophilus LMD-9, complete sequence
SRR25394863_trimmed_1.fastq.gz	GCF_000056065.1.fna	53.5247	53.3768	98.85	4551.000	NA-NA	HIGH	NA-NA	4551	3655.025	5200/7436	98.85	125	NC_008054.1 Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002, complete sequence
SRR25394863_trimmed_1.fastq.gz	GCF_000014485.1.fna	45.9388	45.7917	99.70	3906.000	NA-NA	HIGH	NA-NA	3906	3604.801	6922/7600	99.70	0	NC_008532.1 Streptococcus thermophilus LMD-9, complete sequence
SRR25394863_trimmed_1.fastq.gz	GCF_000014525.1.fna	0.5175	0.8092	98.79	44.000	NA-NA	HIGH	NA-NA	44	47.415	8168/11907	98.79	141	NC_008526.1 Lacticaseibacillus paracasei ATCC 334, complete sequence
SRR25394863_trimmed_1.fastq.gz	GCF_000015385.1.fna	0.0158	0.0176	99.35	1.345	99.25-99.43	1.345	1.28-1.42	2	1.936	4729/7756	98.42	16	NC_010080.1 Lactobacillus helveticus DPC 4571, complete sequence
SRR25394863_trimmed_1.fastq.gz	GCF_000026505.1.fna	0.0022	0.0036	99.07	0.189	98.60-99.52	0.189	0.16-0.22	1	0.991	1750/12422	93.87	1	NC_013198.1 Lacticaseibacillus rhamnosus GG, complete sequence
SRR25394863_trimmed_1.fastq.gz	GCF_000010145.1.fna	0.0010	0.0011	95.93	0.083	93.92-98.10	0.083	0.04-0.14	1	1.126	206/8356	88.74	25	NC_010610.1 Limosilactobacillus fermentum IFO 3956, complete sequence
SRR25394929_trimmed_1.fastq.gz	GCF_000014485.1.fna	99.0164	98.8920	99.70	2314.000	NA-NA	HIGH	NA-NA	2314	2148.056	6928/7600	99.70	0	NC_008532.1 Streptococcus thermophilus LMD-9, complete sequence
SRR25394929_trimmed_1.fastq.gz	GCF_000056065.1.fna	0.7274	0.7268	97.97	17.000	NA-NA	HIGH	NA-NA	17	17.676	3942/7436	97.97	19	NC_008054.1 Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002, complete sequence
SRR25394929_trimmed_1.fastq.gz	GCF_000014525.1.fna	0.1841	0.2884	98.75	4.302	NA-NA	HIGH	NA-NA	4	4.302	8072/11907	98.75	0	NC_008526.1 Lacticaseibacillus paracasei ATCC 334, complete sequence
SRR25394929_trimmed_1.fastq.gz	GCF_000006865.1.fna	0.0604	0.0766	98.96	1.412	98.88-99.03	1.412	1.34-1.49	2	1.883	5347/9757	98.08	14	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
SRR25394929_trimmed_1.fastq.gz	GCF_000014545.1.fna	0.0116	0.0162	97.64	0.272	97.20-98.09	0.272	0.23-0.31	1	1.347	1196/10467	93.24	550	NC_008527.1 Lactococcus cremoris subsp. cremoris SK11, complete sequence
SRR25394931_trimmed_1.fastq.gz	GCF_000056065.1.fna	71.4533	71.0022	98.99	1621.000	NA-NA	HIGH	NA-NA	1621	1320.538	5423/7436	98.99	155	NC_008054.1 Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002, complete sequence
SRR25394931_trimmed_1.fastq.gz	GCF_000014485.1.fna	23.6708	23.5110	99.75	537.000	NA-NA	HIGH	NA-NA	537	494.628	7022/7600	99.75	26	NC_008532.1 Streptococcus thermophilus LMD-9, complete sequence
SRR25394931_trimmed_1.fastq.gz	GCF_000015385.1.fna	3.6145	4.0076	99.40	82.000	NA-NA	HIGH	NA-NA	82	118.502	6436/7756	99.40	21	NC_010080.1 Lactobacillus helveticus DPC 4571, complete sequence
SRR25394931_trimmed_1.fastq.gz	GCF_000010145.1.fna	0.8375	0.9365	99.11	19.000	NA-NA	HIGH	NA-NA	19	18.399	6332/8356	99.11	15	NC_010610.1 Limosilactobacillus fermentum IFO 3956, complete sequence
SRR25394931_trimmed_1.fastq.gz	GCF_000006865.1.fna	0.2535	0.3195	99.66	5.751	NA-NA	HIGH	NA-NA	6	5.751	8773/9757	99.66	705	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
SRR25394931_trimmed_1.fastq.gz	GCF_000014465.1.fna	0.0603	0.0752	99.79	1.369	99.71-99.86	1.369	1.31-1.43	2	1.912	6996/10002	98.85	0	NC_008497.1 Levilactobacillus brevis ATCC 367, complete sequence
SRR25394931_trimmed_1.fastq.gz	GCF_000014545.1.fna	0.0547	0.0758	99.95	1.241	99.86-100.03	1.241	1.18-1.30	2	2.473	7384/10467	98.88	0	NC_008527.1 Lactococcus cremoris subsp. cremoris SK11, complete sequence
SRR25394931_trimmed_1.fastq.gz	GCF_000014525.1.fna	0.0286	0.0446	98.70	0.649	98.54-98.88	0.649	0.61-0.69	1	1.381	3814/11907	96.39	49	NC_008526.1 Lacticaseibacillus paracasei ATCC 334, complete sequence
SRR25394931_trimmed_1.fastq.gz	GCF_000014505.1.fna	0.0230	0.0225	98.75	0.522	98.55-99.00	0.522	0.47-0.56	1	1.314	2180/7865	95.95	6	NC_008525.1 Pediococcus pentosaceus ATCC 25745, complete sequence
SRR25394931_trimmed_1.fastq.gz	GCA_001044095.1.fna	0.0036	0.0051	96.79	0.081	95.26-98.44	0.081	0.05-0.13	1	1.122	336/11256	89.29	35	JUIN01000001.1 Lacticaseibacillus rhamnosus strain Lr032 contig00001, whole genome shotgun sequence
SRR25395105_trimmed_1.fastq.gz	GCF_000006865.1.fna	69.6069	72.4339	99.93	56.000	NA-NA	HIGH	NA-NA	56	61.257	9562/9757	99.93	0	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
SRR25395105_trimmed_1.fastq.gz	GCF_000014485.1.fna	14.0715	11.5393	99.41	11.321	NA-NA	HIGH	NA-NA	11	11.321	6319/7600	99.41	22	NC_008532.1 Streptococcus thermophilus LMD-9, complete sequence
SRR25395105_trimmed_1.fastq.gz	GCF_000014445.1.fna	10.5184	9.6045	99.31	8.462	NA-NA	HIGH	NA-NA	8	8.462	7157/8862	99.31	76	NC_008531.1 Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293, complete sequence
SRR25395105_trimmed_1.fastq.gz	GCF_000014545.1.fna	5.1201	5.8523	98.97	4.119	NA-NA	HIGH	NA-NA	4	4.119	7584/10467	98.97	706	NC_008527.1 Lactococcus cremoris subsp. cremoris SK11, complete sequence
SRR25395105_trimmed_1.fastq.gz	GCF_000026405.1.fna	0.6832	0.5700	99.43	0.550	99.20-99.64	0.550	0.51-0.60	1	1.503	2872/7943	96.77	5	NC_010471.1 Leuconostoc citreum KM20, complete sequence
SRR25395116_trimmed_1.fastq.gz	GCF_000006865.1.fna	43.0843	45.3406	99.97	1962.000	NA-NA	HIGH	NA-NA	1962	1767.857	9663/9757	99.97	0	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
SRR25395116_trimmed_1.fastq.gz	GCF_000014485.1.fna	42.2499	35.0382	99.70	1924.000	NA-NA	HIGH	NA-NA	1924	1897.120	6922/7600	99.70	47	NC_008532.1 Streptococcus thermophilus LMD-9, complete sequence
SRR25395116_trimmed_1.fastq.gz	GCF_018351295.1.fna	6.1267	9.1407	99.87	279.000	NA-NA	HIGH	NA-NA	279	319.310	13911/14497	99.87	0	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
SRR25395116_trimmed_1.fastq.gz	GCF_000014525.1.fna	4.0625	5.2850	99.84	185.000	NA-NA	HIGH	NA-NA	185	166.875	11344/11907	99.84	18	NC_008526.1 Lacticaseibacillus paracasei ATCC 334, complete sequence
SRR25395116_trimmed_1.fastq.gz	GCF_000014545.1.fna	3.0084	3.4775	99.59	137.000	NA-NA	HIGH	NA-NA	137	225.830	9209/10467	99.59	713	NC_008527.1 Lactococcus cremoris subsp. cremoris SK11, complete sequence
SRR25395116_trimmed_1.fastq.gz	GCA_000155515.2.fna	0.8345	1.1231	96.03	38.000	NA-NA	HIGH	NA-NA	38	106.304	3649/12830	96.03	7979	CP002391.1 Lactobacillus paracasei subsp. paracasei 8700:2, complete genome
SRR25395116_trimmed_1.fastq.gz	GCF_000014445.1.fna	0.3953	0.3650	99.35	18.000	NA-NA	HIGH	NA-NA	18	17.025	7232/8862	99.35	25	NC_008531.1 Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293, complete sequence
SRR25395116_trimmed_1.fastq.gz	GCF_000015385.1.fna	0.1468	0.1359	99.74	6.686	NA-NA	HIGH	NA-NA	6	6.686	7162/7756	99.74	41	NC_010080.1 Lactobacillus helveticus DPC 4571, complete sequence
SRR25395116_trimmed_1.fastq.gz	GCF_000014465.1.fna	0.0847	0.0882	99.75	3.858	NA-NA	HIGH	NA-NA	4	3.858	9269/10002	99.75	16	NC_008497.1 Levilactobacillus brevis ATCC 367, complete sequence
SRR25395116_trimmed_1.fastq.gz	GCF_000026405.1.fna	0.0069	0.0058	99.22	0.315	98.85-99.58	0.315	0.27-0.35	1	1.271	1749/7943	95.24	97	NC_010471.1 Leuconostoc citreum KM20, complete sequence
SRR25395139_trimmed_1.fastq.gz	GCF_000014485.1.fna	67.0970	61.5778	99.95	3924.000	NA-NA	HIGH	NA-NA	3924	3723.080	7488/7600	99.95	16	NC_008532.1 Streptococcus thermophilus LMD-9, complete sequence
SRR25395139_trimmed_1.fastq.gz	GCF_000006865.1.fna	31.9412	37.1984	99.98	1868.000	NA-NA	HIGH	NA-NA	1868	1789.080	9693/9757	99.98	0	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
SRR25395139_trimmed_1.fastq.gz	GCF_000014545.1.fna	0.8892	1.1374	99.58	52.000	NA-NA	HIGH	NA-NA	52	169.005	9179/10467	99.58	709	NC_008527.1 Lactococcus cremoris subsp. cremoris SK11, complete sequence
SRR25395139_trimmed_1.fastq.gz	GCF_000056065.1.fna	0.0397	0.0365	99.31	2.325	99.26-99.45	2.325	1.96-2.45	2	2.537	5411/7436	98.98	11	NC_008054.1 Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002, complete sequence
SRR25395139_trimmed_1.fastq.gz	GCF_000015385.1.fna	0.0266	0.0272	98.97	1.553	98.87-99.04	1.553	1.48-1.65	2	2.029	4447/7756	98.22	155	NC_010080.1 Lactobacillus helveticus DPC 4571, complete sequence
SRR25395139_trimmed_1.fastq.gz	GCF_000146045.2.fna	0.0033	0.0196	99.07	0.191	98.85-99.27	0.191	0.18-0.20	1	1.142	6455/49417	93.64	0	NC_001133.9 Saccharomyces cerevisiae S288C chromosome I, complete sequence
SRR25395139_trimmed_1.fastq.gz	GCF_000014445.1.fna	0.0031	0.0031	96.58	0.179	95.62-97.48	0.179	0.13-0.23	1	0.959	631/8862	91.83	7	NC_008531.1 Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293, complete sequence
SRR25395159_trimmed_1.fastq.gz	GCF_000006865.1.fna	58.3167	56.2790	99.97	618.000	NA-NA	HIGH	NA-NA	618	654.081	9662/9757	99.97	0	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
SRR25395159_trimmed_1.fastq.gz	GCF_000014545.1.fna	40.0102	42.4113	98.54	424.000	NA-NA	HIGH	NA-NA	424	464.327	6632/10467	98.54	708	NC_008527.1 Lactococcus cremoris subsp. cremoris SK11, complete sequence
SRR25395159_trimmed_1.fastq.gz	GCF_000014485.1.fna	1.4155	1.0765	99.40	15.000	NA-NA	HIGH	NA-NA	15	14.628	6311/7600	99.40	16	NC_008532.1 Streptococcus thermophilus LMD-9, complete sequence
SRR25395159_trimmed_1.fastq.gz	GCF_000015385.1.fna	0.1850	0.1571	98.22	1.961	98.13-98.32	1.961	1.78-2.06	2	2.401	3827/7756	97.75	420	NC_010080.1 Lactobacillus helveticus DPC 4571, complete sequence
SRR25395159_trimmed_1.fastq.gz	GCF_000214785.1.fna	0.0441	0.0424	98.93	0.468	98.72-99.17	0.468	0.43-0.51	1	1.564	2583/9636	95.84	2	NC_015602.1 Lactobacillus kefiranofaciens subsp. kefiranofaciens, complete sequence
SRR25395159_trimmed_1.fastq.gz	GCF_000014525.1.fna	0.0128	0.0153	97.83	0.136	97.14-98.51	0.136	0.11-0.17	1	1.043	791/11907	91.62	29	NC_008526.1 Lacticaseibacillus paracasei ATCC 334, complete sequence
SRR25395159_trimmed_1.fastq.gz	GCF_018351295.1.fna	0.0081	0.0111	96.39	0.086	95.03-97.74	0.086	0.05-0.13	1	1.413	392/14497	89.01	51	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
SRR25395159_trimmed_1.fastq.gz	GCF_009739535.1.fna	0.0039	0.0040	99.42	0.042	97.64-101.40	0.042	0.02-0.07	1	1.163	356/10398	89.69	41	NZ_CP029971.1 Lentilactobacillus kefiri strain DH5 chromosome, complete genome
SRR25395159_trimmed_1.fastq.gz	GCF_000014465.1.fna	0.0037	0.0035	99.44	0.039	97.03-101.47	0.039	0.02-0.08	1	1.139	324/10002	89.53	0	NC_008497.1 Levilactobacillus brevis ATCC 367, complete sequence
SRR25395225_trimmed_1.fastq.gz	GCF_000014545.1.fna	49.3359	51.7957	99.56	1.808	99.50-99.62	1.808	1.72-1.90	2	2.827	7653/10467	98.99	673	NC_008527.1 Lactococcus cremoris subsp. cremoris SK11, complete sequence
SRR25395225_trimmed_1.fastq.gz	GCF_000006865.1.fna	48.7760	46.6207	99.89	1.788	99.84-99.96	1.788	1.70-1.87	2	2.592	7858/9757	99.30	0	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
SRR25395225_trimmed_1.fastq.gz	GCF_000014445.1.fna	1.8881	1.5835	97.84	0.069	96.26-99.70	0.069	0.04-0.12	1	1.000	315/8862	89.79	0	NC_008531.1 Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293, complete sequence
SRR25395267_trimmed_1.fastq.gz	GCF_000056065.1.fna	72.8733	72.7875	98.40	108.000	NA-NA	HIGH	NA-NA	108	99.764	4504/7436	98.40	118	NC_008054.1 Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002, complete sequence
SRR25395267_trimmed_1.fastq.gz	GCF_000014485.1.fna	26.3153	26.2728	99.62	39.000	NA-NA	HIGH	NA-NA	39	38.413	6764/7600	99.62	0	NC_008532.1 Streptococcus thermophilus LMD-9, complete sequence
SRR25395267_trimmed_1.fastq.gz	GCF_000015385.1.fna	0.7331	0.8170	99.11	1.086	99.01-99.24	1.086	1.02-1.14	1	1.648	3940/7756	97.84	16	NC_010080.1 Lactobacillus helveticus DPC 4571, complete sequence
SRR25395267_trimmed_1.fastq.gz	GCF_000014525.1.fna	0.0783	0.1226	98.32	0.116	97.44-99.01	0.116	0.09-0.15	1	1.062	775/11907	91.56	22	NC_008526.1 Lacticaseibacillus paracasei ATCC 334, complete sequence
SRR25395271_trimmed_1.fastq.gz	GCF_000014485.1.fna	49.8379	48.5057	99.68	16.000	NA-NA	HIGH	NA-NA	16	15.320	6888/7600	99.68	0	NC_008532.1 Streptococcus thermophilus LMD-9, complete sequence
SRR25395271_trimmed_1.fastq.gz	GCF_000056065.1.fna	37.7514	36.7585	98.32	12.120	NA-NA	HIGH	NA-NA	13	12.120	4393/7436	98.32	134	NC_008054.1 Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002, complete sequence
SRR25395271_trimmed_1.fastq.gz	GCF_000015385.1.fna	7.0861	7.6986	99.54	2.275	99.47-99.60	2.275	2.16-2.44	2	2.691	6051/7756	99.20	19	NC_010080.1 Lactobacillus helveticus DPC 4571, complete sequence
SRR25395271_trimmed_1.fastq.gz	GCF_000014545.1.fna	2.3581	3.1990	99.62	0.757	99.47-99.78	0.757	0.71-0.80	1	1.534	4948/10467	97.61	14	NC_008527.1 Lactococcus cremoris subsp. cremoris SK11, complete sequence
SRR25395271_trimmed_1.fastq.gz	GCF_000014445.1.fna	1.6124	1.7474	98.58	0.518	98.34-98.80	0.518	0.47-0.55	1	1.352	2307/8862	95.75	14	NC_008531.1 Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293, complete sequence
SRR25395271_trimmed_1.fastq.gz	GCF_018351295.1.fna	0.7033	1.2314	99.08	0.226	98.70-99.46	0.226	0.20-0.25	1	1.143	2212/14497	94.12	18	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
SRR25395271_trimmed_1.fastq.gz	GCF_000006865.1.fna	0.4599	0.5679	98.28	0.148	97.66-98.72	0.148	0.12-0.18	1	1.089	790/9757	92.21	433	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
SRR25395271_trimmed_1.fastq.gz	GCF_000014525.1.fna	0.1909	0.2914	97.96	0.061	96.46-99.71	0.061	0.03-0.10	1	1.080	377/11907	89.46	34	NC_008526.1 Lacticaseibacillus paracasei ATCC 334, complete sequence
SRR25395274_trimmed_1.fastq.gz	GCF_000014485.1.fna	77.1489	75.8902	99.84	986.000	NA-NA	HIGH	NA-NA	986	886.314	7227/7600	99.84	31	NC_008532.1 Streptococcus thermophilus LMD-9, complete sequence
SRR25395274_trimmed_1.fastq.gz	GCF_000015385.1.fna	11.8931	13.0594	99.99	152.000	NA-NA	HIGH	NA-NA	152	160.010	7739/7756	99.99	0	NC_010080.1 Lactobacillus helveticus DPC 4571, complete sequence
SRR25395274_trimmed_1.fastq.gz	GCF_000056065.1.fna	10.0935	9.9332	97.97	129.000	NA-NA	HIGH	NA-NA	129	135.273	3941/7436	97.97	156	NC_008054.1 Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002, complete sequence
SRR25395274_trimmed_1.fastq.gz	GCF_000006865.1.fna	0.5676	0.7085	99.93	7.254	NA-NA	HIGH	NA-NA	7	7.254	9533/9757	99.93	0	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
SRR25395274_trimmed_1.fastq.gz	GCF_000014545.1.fna	0.2893	0.3966	99.27	3.697	NA-NA	HIGH	NA-NA	3	3.697	8334/10467	99.27	728	NC_008527.1 Lactococcus cremoris subsp. cremoris SK11, complete sequence
SRR25395274_trimmed_1.fastq.gz	GCA_000155515.2.fna	0.0076	0.0121	99.63	0.097	98.97-100.53	0.097	0.07-0.12	1	1.121	1073/12830	92.31	25	CP002391.1 Lactobacillus paracasei subsp. paracasei 8700:2, complete genome
SRR25395290_trimmed_1.fastq.gz	GCF_000006865.1.fna	47.9283	50.8683	99.79	4.531	NA-NA	HIGH	NA-NA	4	4.531	9144/9757	99.79	0	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
SRR25395290_trimmed_1.fastq.gz	GCF_000014485.1.fna	34.8522	29.1496	99.78	3.295	NA-NA	HIGH	NA-NA	3	3.295	7104/7600	99.78	16	NC_008532.1 Streptococcus thermophilus LMD-9, complete sequence
SRR25395290_trimmed_1.fastq.gz	GCF_000014545.1.fna	16.4254	19.1483	99.12	1.553	99.02-99.20	1.553	1.47-1.64	2	2.431	6336/10467	98.39	700	NC_008527.1 Lactococcus cremoris subsp. cremoris SK11, complete sequence
SRR25395290_trimmed_1.fastq.gz	GCF_000014465.1.fna	0.7941	0.8338	98.05	0.075	96.59-99.41	0.075	0.05-0.12	1	1.090	400/10002	90.14	0	NC_008497.1 Levilactobacillus brevis ATCC 367, complete sequence
SRR25395300_trimmed_1.fastq.gz	GCF_000014545.1.fna	52.9297	57.2465	98.46	1355.000	NA-NA	HIGH	NA-NA	1355	1373.207	6471/10467	98.46	704	NC_008527.1 Lactococcus cremoris subsp. cremoris SK11, complete sequence
SRR25395300_trimmed_1.fastq.gz	GCF_000006865.1.fna	29.8438	29.3863	99.84	764.000	NA-NA	HIGH	NA-NA	764	895.266	9272/9757	99.84	0	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
SRR25395300_trimmed_1.fastq.gz	GCF_000014485.1.fna	17.2266	13.3671	99.65	441.000	NA-NA	HIGH	NA-NA	441	436.890	6813/7600	99.65	14	NC_008532.1 Streptococcus thermophilus LMD-9, complete sequence
SRR25395371_trimmed_1.fastq.gz	GCF_000014485.1.fna	71.2532	64.5210	99.86	17.000	NA-NA	HIGH	NA-NA	17	16.479	7285/7600	99.86	0	NC_008532.1 Streptococcus thermophilus LMD-9, complete sequence
SRR25395371_trimmed_1.fastq.gz	GCF_000014545.1.fna	21.6405	27.3133	98.32	5.163	NA-NA	HIGH	NA-NA	5	5.163	6192/10467	98.32	682	NC_008527.1 Lactococcus cremoris subsp. cremoris SK11, complete sequence
SRR25395371_trimmed_1.fastq.gz	GCF_000006865.1.fna	7.1063	8.1657	99.79	1.695	99.72-99.86	1.695	1.61-1.78	2	2.709	7467/9757	99.14	14	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
SRR25395398_trimmed_1.fastq.gz	GCF_000006865.1.fna	98.1641	97.9961	99.93	1696.000	NA-NA	HIGH	NA-NA	1696	1463.900	9562/9757	99.93	0	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
SRR25395398_trimmed_1.fastq.gz	GCF_000014545.1.fna	1.7943	1.9674	99.71	31.000	NA-NA	HIGH	NA-NA	31	212.939	9558/10467	99.71	699	NC_008527.1 Lactococcus cremoris subsp. cremoris SK11, complete sequence
SRR25395398_trimmed_1.fastq.gz	GCF_000015385.1.fna	0.0162	0.0143	98.46	0.280	97.95-98.90	0.280	0.24-0.33	1	1.246	1181/7756	94.11	4	NC_010080.1 Lactobacillus helveticus DPC 4571, complete sequence
SRR25395398_trimmed_1.fastq.gz	GCF_000014445.1.fna	0.0129	0.0113	97.18	0.223	96.62-97.71	0.223	0.18-0.27	1	1.289	745/8862	92.32	0	NC_008531.1 Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293, complete sequence
SRR25395398_trimmed_1.fastq.gz	GCF_000026405.1.fna	0.0104	0.0083	96.60	0.179	95.83-97.52	0.179	0.13-0.23	1	1.180	467/7943	91.26	48	NC_010471.1 Leuconostoc citreum KM20, complete sequence
SRR25395398_trimmed_1.fastq.gz	GCF_000014525.1.fna	0.0021	0.0026	97.11	0.037	94.03-97.48	0.037	0.03-0.09	1	1.101	188/11907	87.47	40	NC_008526.1 Lacticaseibacillus paracasei ATCC 334, complete sequence
SRR25395482_trimmed_1.fastq.gz	GCF_000014485.1.fna	95.0428	94.3007	99.87	34.000	NA-NA	HIGH	NA-NA	34	31.891	7302/7600	99.87	0	NC_008532.1 Streptococcus thermophilus LMD-9, complete sequence
SRR25395482_trimmed_1.fastq.gz	GCF_000015385.1.fna	2.1858	2.4209	99.38	0.782	99.19-99.56	0.782	0.72-0.84	1	1.439	3467/7756	97.44	16	NC_010080.1 Lactobacillus helveticus DPC 4571, complete sequence
SRR25395482_trimmed_1.fastq.gz	GCF_000006865.1.fna	1.2551	1.5803	99.83	0.449	99.64-100.07	0.449	0.41-0.47	1	1.252	3358/9757	96.62	14	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
SRR25395482_trimmed_1.fastq.gz	GCF_000056065.1.fna	1.0216	1.0141	97.62	0.365	97.18-98.02	0.365	0.32-0.43	1	1.202	1080/7436	93.97	72	NC_008054.1 Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002, complete sequence
SRR25395482_trimmed_1.fastq.gz	GCF_000014545.1.fna	0.4947	0.6841	98.59	0.177	98.02-99.19	0.177	0.14-0.21	1	1.185	1100/10467	92.99	301	NC_008527.1 Lactococcus cremoris subsp. cremoris SK11, complete sequence
SRR25395483_trimmed_1.fastq.gz	GCF_000014545.1.fna	83.7025	86.1557	99.71	2191.000	NA-NA	HIGH	NA-NA	2191	2202.213	9580/10467	99.71	699	NC_008527.1 Lactococcus cremoris subsp. cremoris SK11, complete sequence
SRR25395483_trimmed_1.fastq.gz	GCF_000015385.1.fna	11.6519	9.6051	99.54	305.000	NA-NA	HIGH	NA-NA	305	313.408	6730/7756	99.54	4	NC_010080.1 Lactobacillus helveticus DPC 4571, complete sequence
SRR25395483_trimmed_1.fastq.gz	GCF_000006865.1.fna	3.6675	3.4368	99.95	96.000	NA-NA	HIGH	NA-NA	96	415.553	9603/9757	99.95	0	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
SRR25395483_trimmed_1.fastq.gz	GCF_000014445.1.fna	0.9551	0.7853	98.25	25.000	NA-NA	HIGH	NA-NA	25	24.826	5134/8862	98.25	6	NC_008531.1 Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293, complete sequence
SRR25395483_trimmed_1.fastq.gz	GCF_000014485.1.fna	0.0231	0.0171	99.37	0.605	99.15-99.58	0.605	0.55-0.65	1	1.315	2876/7600	96.91	40	NC_008532.1 Streptococcus thermophilus LMD-9, complete sequence
SRR25395490_trimmed_1.fastq.gz	GCF_000014545.1.fna	87.9394	89.2827	100.00	2142.000	NA-NA	HIGH	NA-NA	2142	2133.870	10458/10467	100.00	0	NC_008527.1 Lactococcus cremoris subsp. cremoris SK11, complete sequence
SRR25395490_trimmed_1.fastq.gz	GCF_000006865.1.fna	8.0878	7.4758	99.72	197.000	NA-NA	HIGH	NA-NA	197	320.919	8947/9757	99.72	710	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
SRR25395490_trimmed_1.fastq.gz	GCF_000014445.1.fna	3.9002	3.1634	98.83	95.000	NA-NA	HIGH	NA-NA	95	89.100	6152/8862	98.83	2	NC_008531.1 Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293, complete sequence
SRR25395490_trimmed_1.fastq.gz	GCF_009739535.1.fna	0.0321	0.0312	99.82	0.781	99.67-99.96	0.781	0.73-0.83	1	1.474	5339/10398	97.87	2	NZ_CP029971.1 Lentilactobacillus kefiri strain DH5 chromosome, complete genome
SRR25395490_trimmed_1.fastq.gz	GCF_000015385.1.fna	0.0141	0.0115	98.48	0.344	98.14-98.88	0.344	0.30-0.38	1	1.252	1425/7756	94.68	55	NC_010080.1 Lactobacillus helveticus DPC 4571, complete sequence
SRR25395490_trimmed_1.fastq.gz	GCF_000214785.1.fna	0.0099	0.0091	95.25	0.241	94.47-95.95	0.241	0.19-0.32	1	1.660	471/9636	90.72	189	NC_015602.1 Lactobacillus kefiranofaciens subsp. kefiranofaciens, complete sequence
SRR25395490_trimmed_1.fastq.gz	GCF_000014465.1.fna	0.0053	0.0048	98.26	0.129	97.56-99.10	0.129	0.10-0.16	1	1.171	707/10002	91.81	10	NC_008497.1 Levilactobacillus brevis ATCC 367, complete sequence
SRR25395490_trimmed_1.fastq.gz	GCF_000014525.1.fna	0.0046	0.0053	99.26	0.112	98.66-100.09	0.112	0.08-0.14	1	1.203	1059/11907	92.49	22	NC_008526.1 Lacticaseibacillus paracasei ATCC 334, complete sequence
SRR25395490_trimmed_1.fastq.gz	GCF_000014485.1.fna	0.0037	0.0027	98.82	0.090	97.72-99.81	0.090	0.06-0.13	1	0.965	510/7600	91.65	34	NC_008532.1 Streptococcus thermophilus LMD-9, complete sequence
SRR25395490_trimmed_1.fastq.gz	GCF_000146045.2.fna	0.0028	0.0135	96.90	0.069	96.11-97.64	0.069	0.05-0.09	1	1.106	1249/49417	88.81	0	NC_001133.9 Saccharomyces cerevisiae S288C chromosome I, complete sequence
